County,2016 Total Households with Computer and have Internet Sub,2017 Total Households with Computer and have Internet Sub,2018 Total Households with Computer and have Internet Sub,2019 Total Households with Computer and have Internet Sub,2021 Total Households with Computer and have Internet Sub,2022 Total Households with Computer and have Internet Sub
29141,5653,4528.0,5115.0,5063.0,6736.0,7502.0
29145,14876,17083.0,18756.0,18630.0,19206.0,19387.0
29147,5820,6680.0,7131.0,7287.0,7598.0,6650.0
29159,12329,10701.0,12428.0,13596.0,15157.0,15030.0
29161,13546,14781.0,15643.0,15720.0,14902.0,15638.0
29165,32864,36323.0,37018.0,36309.0,39833.0,39715.0
29167,8578,9108.0,9927.0,9953.0,9588.0,9993.0
29169,12107,11017.0,12176.0,13830.0,14088.0,15363.0
29175,5921,6826.0,7117.0,6375.0,8191.0,7920.0
29177,6824,6624.0,7335.0,6898.0,8097.0,7897.0
29183,126126,131092.0,138007.0,137420.0,149248.0,155020.0
29187,18651,17376.0,20904.0,20177.0,19908.0,21999.0
29189,343441,353761.0,361065.0,366438.0,375073.0,385744.0
29195,6590,5636.0,6015.0,6334.0,6379.0,7203.0
29201,11457,11133.0,12298.0,11722.0,13734.0,13781.0
29207,7788,8104.0,9368.0,9091.0,9009.0,9418.0
29209,9477,9159.0,10934.0,11356.0,11448.0,11583.0
29213,19016,17864.0,17854.0,17957.0,19227.0,19817.0
29215,5594,6403.0,6899.0,7336.0,6524.0,7843.0
29217,6195,6694.0,6204.0,7336.0,6355.0,6043.0
29219,9882,10212.0,11267.0,13011.0,11019.0,13026.0
29221,6222,4538.0,6276.0,6387.0,7466.0,7102.0
29225,9757,9961.0,10550.0,9467.0,10182.0,11376.0
29510,101504,107509.0,109679.0,119893.0,118283.0,129359.0
30013,24400,25864.0,28264.0,26242.0,30515.0,31473.0
30029,32736,29897.0,32482.0,36208.0,39474.0,40886.0
30031,33050,40540.0,39313.0,41290.0,45783.0,49025.0
30047,7199,8450.0,10602.0,9649.0,10005.0,10666.0
30049,22704,22658.0,23243.0,23899.0,26961.0,27684.0
30063,40306,41876.0,45992.0,45207.0,47645.0,48895.0
30081,12880,14344.0,15066.0,15290.0,15716.0,16024.0
30093,10020,11150.0,11225.0,12839.0,12353.0,12788.0
30111,53430,56301.0,55357.0,60484.0,63586.0,64052.0
31001,9584,9936.0,10877.0,10227.0,11296.0,10792.0
31019,15769,16406.0,16226.0,16579.0,17664.0,19408.0
31025,8302,8132.0,8909.0,8545.0,9584.0,10027.0
31043,5988,5011.0,5590.0,4789.0,6300.0,6442.0
31047,7792,7456.0,7484.0,8227.0,7432.0,7067.0
31053,11773,12746.0,12695.0,12276.0,11766.0,14079.0
31055,176184,186410.0,192783.0,198704.0,214946.0,217809.0
31067,7647,6785.0,7163.0,6567.0,8366.0,8343.0
31079,18121,19377.0,18907.0,20049.0,20962.0,21849.0
31109,104695,108172.0,111827.0,115226.0,119634.0,121837.0
31111,12240,12548.0,12039.0,12656.0,12683.0,13044.0
31119,10603,11633.0,11761.0,11692.0,12966.0,11473.0
31141,10231,10749.0,11036.0,10082.0,11372.0,11383.0
31153,57168,60751.0,60577.0,63645.0,67911.0,71958.0
31155,6176,6660.0,7585.0,7239.0,7790.0,8416.0
31157,10701,11499.0,12099.0,12304.0,12595.0,13259.0
31177,6477,6510.0,7157.0,7331.0,7780.0,7508.0
32001,7371,8531.0,8539.0,9567.0,9179.0,8848.0
32003,602508,646118.0,685174.0,684401.0,774291.0,783880.0
32005,17695,18286.0,19140.0,20146.0,19308.0,20179.0
32007,13676,15242.0,14668.0,17359.0,15861.0,17470.0
32019,16152,18195.0,20614.0,19958.0,20635.0,22425.0
32023,12875,15103.0,15066.0,13421.0,18580.0,18689.0
32031,142165,150331.0,162707.0,170198.0,172622.0,180223.0
32510,18496,18730.0,19466.0,18862.0,21780.0,20515.0
33001,20392,19933.0,22247.0,22658.0,23836.0,26921.0
33003,16583,18434.0,18398.0,19726.0,19050.0,19189.0
33005,23734,24466.0,25510.0,25458.0,24918.0,29726.0
33007,9045,10352.0,10283.0,11820.0,11712.0,11676.0
33009,26874,28344.0,28726.0,29399.0,30497.0,34415.0
33011,139845,147220.0,145303.0,147688.0,157554.0,157852.0
33013,49424,50327.0,52251.0,50910.0,54186.0,57356.0
33015,105711,108813.0,110152.0,114221.0,120692.0,120221.0
33017,41070,43148.0,41423.0,43323.0,48157.0,47932.0
33019,14092,13797.0,14842.0,13957.0,12623.0,13568.0
34001,75543,80600.0,83929.0,88995.0,100896.0,97055.0
34003,301050,305416.0,304655.0,312902.0,329286.0,335716.0
34005,144209,146522.0,147919.0,155020.0,164313.0,165841.0
34007,156047,157588.0,159891.0,163844.0,180740.0,184532.0
34009,32165,33927.0,34144.0,35575.0,43821.0,45742.0
34011,36412,41133.0,40994.0,42482.0,47855.0,47601.0
34013,218544,229429.0,241865.0,243618.0,278538.0,287359.0
34015,91629,91763.0,91575.0,94116.0,103692.0,104499.0
34017,208270,218782.0,230930.0,236925.0,264047.0,277644.0
34019,42039,42119.0,44005.0,44169.0,47829.0,47307.0
34021,100437,104705.0,112661.0,112472.0,129527.0,130356.0
34023,231809,244149.0,253974.0,255332.0,285790.0,287968.0
34025,201207,211197.0,210742.0,218359.0,233205.0,236674.0
34027,164200,165333.0,167392.0,171403.0,182579.0,184200.0
34029,178340,187387.0,188044.0,192258.0,209159.0,213406.0
34031,127013,142849.0,142680.0,148543.0,156325.0,163412.0
34033,17431,19757.0,20220.0,20688.0,22208.0,21959.0
34035,104883,105597.0,110980.0,115154.0,124348.0,123679.0
34037,45541,48453.0,49712.0,49881.0,55233.0,54893.0
34039,154006,156877.0,163249.0,169961.0,185845.0,186446.0
34041,35192,36289.0,35674.0,37229.0,42090.0,41163.0
35001,208583,221230.0,219773.0,225066.0,258832.0,257976.0
35005,15163,16151.0,16088.0,16945.0,15597.0,18472.0
35006,5542,4449.0,6081.0,4909.0,6448.0,7563.0
35009,15388,14503.0,16323.0,15950.0,15557.0,17328.0
35013,53585,53073.0,54923.0,61848.0,73475.0,76260.0
35015,16883,17444.0,15369.0,16826.0,19609.0,21523.0
35017,7413,8451.0,9829.0,9611.0,9790.0,9535.0
35025,15795,17563.0,18652.0,19054.0,20409.0,21940.0
35029,5054,6195.0,6156.0,7042.0,6532.0,7073.0
35031,9518,9351.0,9456.0,8463.0,11948.0,13710.0
35035,18017,18178.0,19282.0,20104.0,20988.0,21890.0
35039,6412,6341.0,7991.0,8583.0,11013.0,11574.0
35043,40178,42238.0,44985.0,45852.0,50915.0,51907.0
35045,26523,27352.0,31089.0,28372.0,22665.0,30544.0
35047,5089,6933.0,7679.0,8083.0,7777.0,9620.0
35049,46570,49109.0,51018.0,51167.0,62316.0,63831.0
35055,7387,6797.0,7899.0,9281.0,13686.0,12673.0
35061,16910,19097.0,21123.0,17229.0,22981.0,24636.0
36001,104195,103936.0,107180.0,110151.0,117273.0,120521.0
36003,13419,13452.0,13923.0,13203.0,15088.0,15374.0
36005,358222,381521.0,389784.0,409094.0,457740.0,437358.0
36007,62030,62392.0,63864.0,66222.0,74078.0,73595.0
36009,22458,23359.0,24076.0,24431.0,27107.0,26599.0
36011,23881,24142.0,24363.0,26245.0,27643.0,28291.0
36013,38012,39769.0,41739.0,43799.0,45940.0,48067.0
36015,26512,26887.0,27975.0,27606.0,30860.0,30028.0
36017,16011,16401.0,16889.0,16898.0,17657.0,18471.0
36019,23917,25457.0,26575.0,25907.0,29975.0,29288.0
36021,19853,19535.0,19050.0,20829.0,23300.0,23172.0
36023,12081,12136.0,12692.0,15347.0,16439.0,16263.0
36025,13485,13342.0,14970.0,15122.0,16897.0,17576.0
36027,93886,93475.0,95448.0,99317.0,108724.0,107449.0
36029,304234,316342.0,326751.0,339320.0,364202.0,368164.0
36031,11718,11711.0,11822.0,13346.0,14553.0,14634.0
36033,13817,13917.0,14719.0,14471.0,16947.0,16633.0
36035,17832,16689.0,16213.0,18576.0,19977.0,20635.0
36037,18195,19191.0,19461.0,21012.0,22710.0,21840.0
36039,11369,10649.0,12235.0,13888.0,14130.0,17017.0
36043,18883,19724.0,19581.0,21062.0,21800.0,21858.0
36045,33715,34964.0,37712.0,34985.0,43865.0,41670.0
36047,736506,764311.0,790232.0,811766.0,883065.0,900320.0
36049,7028,7070.0,8603.0,9086.0,8982.0,9590.0
36051,19778,21448.0,20381.0,20049.0,21479.0,22810.0
36053,20220,21257.0,22398.0,21054.0,22283.0,25243.0
36055,247337,251965.0,258843.0,261558.0,285612.0,281985.0
36057,14754,14788.0,14275.0,15168.0,15609.0,15531.0
36059,393045,397799.0,403884.0,402723.0,428069.0,429229.0
36061,619814,651425.0,651863.0,672872.0,668050.0,724493.0
36063,66239,69929.0,72431.0,77038.0,79613.0,82979.0
36065,68862,71617.0,74875.0,76228.0,79710.0,85804.0
36067,140274,145392.0,146259.0,150436.0,179414.0,182018.0
36069,38123,37468.0,38537.0,40450.0,43053.0,43196.0
36071,95394,105028.0,107403.0,114106.0,123960.0,122110.0
36073,12580,12872.0,14038.0,14294.0,13243.0,14937.0
36075,37345,39531.0,38780.0,40227.0,41304.0,43588.0
36077,17768,18411.0,18968.0,18367.0,18136.0,18992.0
36079,32449,31309.0,32386.0,32217.0,32978.0,33897.0
36081,616078,643103.0,671403.0,667536.0,739977.0,764118.0
36083,52070,55753.0,56808.0,56962.0,59571.0,59999.0
36085,128895,132676.0,138554.0,135953.0,149251.0,153137.0
36087,78146,83235.0,84365.0,86555.0,88102.0,89829.0
36089,32076,33720.0,33319.0,33508.0,36766.0,34921.0
36091,81121,86621.0,84010.0,85556.0,90923.0,93800.0
36093,40852,42789.0,46514.0,51323.0,57988.0,58619.0
36095,9058,8677.0,9952.0,9690.0,10743.0,11463.0
36099,10208,10920.0,10409.0,11076.0,11833.0,11033.0
36101,30199,30360.0,32423.0,32631.0,33932.0,34726.0
36103,406640,414248.0,446551.0,459089.0,477326.0,476995.0
36105,19314,20470.0,23324.0,24817.0,28994.0,28714.0
36107,15736,17141.0,17157.0,16956.0,18356.0,17515.0
36109,32658,33678.0,34835.0,34220.0,40144.0,38961.0
36111,57844,60744.0,60576.0,60108.0,68754.0,69321.0
36113,23152,22806.0,22270.0,25469.0,25889.0,27149.0
36115,17769,17967.0,19155.0,20582.0,20630.0,21674.0
36117,30473,29270.0,29922.0,30530.0,34664.0,31416.0
36119,290865,296345.0,308215.0,311140.0,343787.0,339978.0
36121,11905,11871.0,12428.0,13221.0,12947.0,14283.0
36123,5948,7450.0,7077.0,6579.0,7632.0,8147.0
37001,49775,49963.0,50922.0,51601.0,60794.0,63498.0
37003,10136,9927.0,11250.0,12349.0,11148.0,11511.0
37007,7060,7106.0,8340.0,7139.0,6621.0,6828.0
37009,7472,8961.0,8840.0,9170.0,9269.0,10239.0
37013,13230,13038.0,16068.0,16262.0,14839.0,17133.0
37015,5050,4717.0,4245.0,,,
37017,8384,10884.0,9186.0,10310.0,9143.0,10234.0
37019,43774,46062.0,51868.0,53461.0,61028.0,64637.0
37021,81579,86822.0,89428.0,88414.0,84900.0,94468.0
37023,24521,24271.0,26489.0,28405.0,28395.0,31639.0
37025,62259,65832.0,67089.0,61453.0,67685.0,78871.0
37027,24223,24514.0,25295.0,27404.0,27043.0,28088.0
37031,21811,25855.0,25165.0,25076.0,28376.0,28593.0
37033,4269,5813.0,5946.0,5927.0,7252.0,6052.0
37035,50224,50967.0,52316.0,52939.0,55167.0,60113.0
37037,23293,21453.0,22385.0,24070.0,28001.0,29127.0
37039,8344,8424.0,8754.0,10138.0,10141.0,9843.0
37045,23872,25154.0,22583.0,21341.0,32222.0,32409.0
37047,14438,17309.0,14593.0,14324.0,16407.0,17629.0
37049,33552,32755.0,34705.0,33579.0,34697.0,37533.0
37051,101102,108375.0,110599.0,110118.0,117260.0,121263.0
37053,7805,7973.0,8208.0,9748.0,11391.0,10508.0
37055,12707,14351.0,13950.0,15144.0,15362.0,17080.0
37057,50419,53388.0,54408.0,57776.0,57521.0,58910.0
37059,12601,14452.0,14777.0,15019.0,16834.0,15789.0
37061,14389,14212.0,15537.0,14474.0,15304.0,18424.0
37063,103745,107909.0,113793.0,116997.0,128622.0,133751.0
37065,11823,12463.0,15152.0,15060.0,13482.0,17611.0
37067,117635,119786.0,120350.0,124896.0,139720.0,140920.0
37069,17799,19498.0,21835.0,22781.0,23357.0,24942.0
37071,65828,66546.0,69899.0,72225.0,79697.0,85958.0
37077,15457,17046.0,17265.0,18702.0,18101.0,20715.0
37079,5600,5228.0,4917.0,4938.0,4687.0,6808.0
37081,145540,150543.0,170171.0,173167.0,194121.0,198928.0
37083,11848,11231.0,13143.0,13234.0,13993.0,16217.0
37085,34102,37222.0,36604.0,38149.0,39251.0,40377.0
37087,17089,18411.0,18181.0,21917.0,23755.0,22249.0
37089,37924,40154.0,41771.0,43068.0,44416.0,46684.0
37091,5729,5287.0,6354.0,6147.0,7447.0,6583.0
37093,14159,12866.0,15404.0,15854.0,16458.0,17436.0
37097,50978,54861.0,58820.0,59694.0,68183.0,69305.0
37099,10007,10753.0,13274.0,14901.0,15914.0,14495.0
37101,48770,54843.0,53951.0,57867.0,71499.0,73282.0
37105,14990,17750.0,17151.0,14481.0,17988.0,18712.0
37107,16658,17502.0,17702.0,18112.0,18382.0,17660.0
37109,24927,26629.0,30461.0,29365.0,32913.0,34121.0
37111,11440,14274.0,12908.0,14681.0,15300.0,14703.0
37113,11355,11632.0,10708.0,12995.0,14656.0,14850.0
37115,5341,5682.0,5964.0,5970.0,7528.0,8417.0
37117,7228,6050.0,6791.0,7525.0,7794.0,7554.0
37119,346178,362041.0,376393.0,385030.0,425234.0,446281.0
37123,7966,7466.0,6815.0,6397.0,8505.0,9247.0
37125,31683,32731.0,34469.0,34925.0,37380.0,40926.0
37127,25621,27636.0,30468.0,30432.0,31578.0,30243.0
37129,75802,78606.0,85113.0,88913.0,94710.0,96730.0
37131,4112,4860.0,3108.0,4151.0,,
37133,52887,54927.0,60712.0,57669.0,65503.0,71047.0
37135,43028,46801.0,46905.0,50870.0,51785.0,54597.0
37139,10327,11779.0,12401.0,13512.0,14025.0,15905.0
37141,16135,17687.0,18955.0,18575.0,20352.0,23103.0
37145,10916,11955.0,11954.0,13822.0,13392.0,14287.0
37147,56854,57530.0,56980.0,59864.0,61612.0,67414.0
37149,6580,6847.0,6819.0,7178.0,7779.0,7777.0
37151,43108,44870.0,43606.0,45240.0,49085.0,50899.0
37153,13575,13229.0,12930.0,13258.0,14512.0,15476.0
37155,24019,25699.0,30065.0,30659.0,32353.0,33137.0
37157,23762,26564.0,24796.0,27805.0,29812.0,33137.0
37159,37914,41117.0,43499.0,47408.0,50356.0,52381.0
37161,17640,18336.0,19054.0,22675.0,19566.0,23731.0
37163,15052,15740.0,13937.0,17881.0,16413.0,18832.0
37165,6676,8542.0,8201.0,8864.0,10832.0,11195.0
37167,17597,20335.0,19526.0,19974.0,22311.0,22007.0
37169,13489,13424.0,13492.0,16215.0,17021.0,16465.0
37171,16403,18548.0,17207.0,21495.0,26153.0,25522.0
37175,9368,11864.0,13521.0,13325.0,11096.0,12644.0
37179,67618,68132.0,71702.0,71647.0,78214.0,78589.0
37181,10168,11413.0,12418.0,13049.0,13199.0,13147.0
37183,352383,372205.0,375788.0,389728.0,415842.0,423635.0
37185,3271,5241.0,5992.0,4586.0,,
37189,16382,15407.0,18863.0,19348.0,20812.0,18563.0
37191,36474,39733.0,39408.0,41150.0,40922.0,41897.0
37193,21112,21962.0,23107.0,21530.0,22282.0,23552.0
37195,22258,24492.0,23778.0,22781.0,26176.0,28905.0
37197,10978,11431.0,11121.0,11070.0,12100.0,13795.0
38015,32677,32417.0,33302.0,32737.0,34964.0,37602.0
38017,65374,65531.0,63085.0,67922.0,75359.0,74829.0
38035,24070,23730.0,24318.0,27587.0,27058.0,26509.0
38059,9500,12084.0,12702.0,10937.0,11199.0,12697.0
38089,8478,9263.0,9506.0,11311.0,10613.0,12212.0
38093,7440,7405.0,6287.0,6495.0,8331.0,8573.0
38101,24484,23520.0,22659.0,25803.0,25343.0,26856.0
38105,9962,8793.0,9819.0,12986.0,13651.0,13361.0
39001,7068,7388.0,7975.0,6659.0,8643.0,8072.0
39003,30488,33094.0,34687.0,35463.0,35571.0,37003.0
39005,16166,16391.0,16427.0,16351.0,16449.0,18373.0
39007,28790,29260.0,27208.0,29308.0,33957.0,33425.0
39009,16148,15930.0,17974.0,18929.0,18776.0,19446.0
39011,15188,16088.0,17197.0,17112.0,16252.0,16173.0
39013,19718,16300.0,18092.0,19918.0,22123.0,21636.0
39015,13325,13573.0,13896.0,14690.0,13013.0,14758.0
39017,117244,122436.0,124478.0,125409.0,131861.0,134139.0
39019,8138,9027.0,8224.0,8984.0,9874.0,8865.0
39021,12715,12992.0,13052.0,12748.0,13458.0,14494.0
39023,43276,45423.0,47401.0,46765.0,50819.0,49900.0
39025,64067,66276.0,67891.0,71794.0,75817.0,77114.0
39027,12396,14382.0,14044.0,14079.0,14268.0,14254.0
39029,31026,29761.0,33758.0,32424.0,34194.0,34001.0
39031,10012,10002.0,10485.0,11336.0,11090.0,11793.0
39033,13014,13586.0,13597.0,15388.0,15550.0,16175.0
39035,409967,432115.0,439928.0,441068.0,484412.0,494248.0
39037,15883,17464.0,16018.0,17449.0,18578.0,18938.0
39039,11900,12219.0,12200.0,13189.0,13119.0,13886.0
39041,63730,65955.0,67402.0,69022.0,78118.0,79343.0
39043,24608,25462.0,24292.0,25553.0,26881.0,29830.0
39045,47169,46141.0,46951.0,51598.0,54558.0,55643.0
39047,8724,9008.0,9013.0,10297.0,9860.0,9656.0
39049,432990,447267.0,454906.0,468745.0,508672.0,515821.0
39051,12693,13776.0,13904.0,14038.0,15361.0,15366.0
39053,7308,8477.0,8277.0,8002.0,9127.0,8517.0
39055,28234,29529.0,29326.0,27950.0,31554.0,31559.0
39057,54498,56534.0,58193.0,60429.0,61495.0,60600.0
39059,11454,11622.0,11868.0,12319.0,13576.0,13789.0
39061,272215,287304.0,296562.0,304221.0,318440.0,320358.0
39063,26062,27621.0,27628.0,27894.0,28515.0,29859.0
39065,8171,8772.0,9706.0,9932.0,9447.0,10118.0
39069,9397,9126.0,9917.0,9411.0,10308.0,9557.0
39071,12634,12608.0,12117.0,13307.0,13888.0,13843.0
39073,7844,7836.0,8012.0,9681.0,10212.0,9171.0
39075,6731,6137.0,7231.0,7534.0,8731.0,8039.0
39077,18425,18606.0,17103.0,19939.0,19198.0,20607.0
39079,8984,9624.0,10014.0,9768.0,9866.0,11220.0
39081,19663,21366.0,20773.0,21807.0,21952.0,23370.0
39083,18227,18500.0,20064.0,18760.0,20247.0,20788.0
39085,82853,81840.0,84384.0,85738.0,91489.0,93175.0
39087,16083,17732.0,17986.0,17795.0,17404.0,19320.0
39089,51868,54226.0,53992.0,58753.0,61650.0,63597.0
39091,13757,14580.0,16796.0,16419.0,16766.0,17785.0
39093,97196,95553.0,97161.0,93484.0,107202.0,113595.0
39095,146608,146763.0,148043.0,152508.0,161605.0,166684.0
39097,11792,12441.0,13346.0,13117.0,13857.0,14250.0
39099,76522,78914.0,79947.0,83258.0,83197.0,85821.0
39101,18324,19991.0,19398.0,21239.0,21532.0,21918.0
39103,58836,61367.0,61580.0,59974.0,65828.0,67090.0
39105,5968,5938.0,7099.0,6451.0,6881.0,6557.0
39107,12109,14470.0,13624.0,14905.0,15590.0,14030.0
39109,34413,34407.0,35426.0,35585.0,38509.0,41590.0
39113,181645,188584.0,190654.0,190787.0,203221.0,212272.0
39117,9144,9746.0,10160.0,12494.0,10987.0,12252.0
39119,24294,25043.0,27610.0,26814.0,28279.0,31762.0
39123,13286,14435.0,15424.0,13908.0,15510.0,16202.0
39127,8772,10191.0,9664.0,10370.0,11852.0,12245.0
39129,15726,14425.0,16466.0,17070.0,18438.0,19090.0
39131,7300,8131.0,7550.0,7981.0,8784.0,8679.0
39133,49051,50743.0,50763.0,51248.0,53596.0,58396.0
39135,12923,12868.0,13028.0,13862.0,14412.0,14434.0
39137,10719,11532.0,11108.0,11592.0,11003.0,11616.0
39139,35164,36557.0,38061.0,40634.0,40976.0,45294.0
39141,20946,22233.0,23322.0,23883.0,25858.0,25519.0
39143,19177,17632.0,18446.0,19765.0,20922.0,22036.0
39145,19559,22286.0,22976.0,23322.0,23419.0,25587.0
39147,16010,17704.0,17572.0,17958.0,19443.0,19076.0
39149,14210,14706.0,15182.0,17347.0,16005.0,17394.0
39151,124162,129333.0,126883.0,128428.0,131848.0,133456.0
39153,174130,190384.0,193666.0,195308.0,206988.0,210949.0
39155,64779,66945.0,66889.0,65593.0,70267.0,72292.0
39157,25625,26898.0,28876.0,28793.0,32261.0,32265.0
39159,16018,17284.0,19087.0,19945.0,21472.0,23543.0
39161,8217,9152.0,8948.0,9650.0,10223.0,10393.0
39165,73532,76597.0,77296.0,78095.0,83678.0,88251.0
39167,17003,16390.0,18784.0,19763.0,20688.0,22059.0
39169,34769,34151.0,35281.0,35734.0,35513.0,37803.0
39171,11838,12585.0,13008.0,12595.0,12897.0,13760.0
39173,42203,43858.0,43265.0,44869.0,49517.0,50324.0
39175,6633,7752.0,6832.0,7300.0,8234.0,7026.0
40001,4060,3609.0,3878.0,3646.0,4405.0,4735.0
40009,4493,6276.0,,6972.0,7713.0,7479.0
40013,10946,12724.0,13312.0,13050.0,14242.0,14873.0
40015,6495,6344.0,7457.0,8734.0,6761.0,7722.0
40017,36584,39359.0,41170.0,41514.0,52999.0,54283.0
40019,10389,11054.0,12954.0,15126.0,16314.0,15948.0
40021,9953,11769.0,13263.0,14110.0,15202.0,14931.0
40027,90871,95491.0,96380.0,96478.0,107122.0,108464.0
40031,36756,38207.0,37090.0,36342.0,40114.0,42000.0
40037,19502,21580.0,21086.0,22535.0,24478.0,24134.0
40039,7139,9774.0,9022.0,8735.0,9446.0,9794.0
40041,10609,11027.0,11874.0,12820.0,14239.0,14142.0
40047,19180,15980.0,19447.0,19819.0,19001.0,19765.0
40049,6660,7828.0,8377.0,8887.0,8798.0,8593.0
40051,13053,15578.0,16539.0,16903.0,17441.0,17851.0
40065,7479,7217.0,8097.0,8455.0,8312.0,9295.0
40071,12909,12142.0,12195.0,13211.0,14205.0,13540.0
40079,11965,12382.0,13172.0,12344.0,13784.0,14865.0
40081,7059,7929.0,9367.0,9886.0,9684.0,10702.0
40083,11642,13004.0,12563.0,13230.0,15755.0,16547.0
40087,12206,12744.0,12406.0,13441.0,14464.0,15272.0
40089,6737,7624.0,7973.0,8303.0,8797.0,9234.0
40091,4257,4394.0,5353.0,5195.0,5115.0,6793.0
40097,11807,12466.0,13440.0,12743.0,12662.0,13925.0
40101,18142,17174.0,19229.0,19598.0,19264.0,20746.0
40109,246062,247387.0,255036.0,263647.0,294728.0,296606.0
40111,8857,10080.0,10414.0,11832.0,11368.0,11565.0
40113,12499,13403.0,12883.0,14663.0,15185.0,15151.0
40115,7682,7951.0,8462.0,8823.0,9267.0,9892.0
40119,25233,24049.0,25266.0,26118.0,27481.0,29021.0
40121,14147,13271.0,13788.0,14395.0,14923.0,16203.0
40123,9581,9065.0,9406.0,10201.0,12823.0,13120.0
40125,17282,20438.0,21503.0,21288.0,23313.0,22142.0
40131,27114,28526.0,29061.0,29823.0,31521.0,33651.0
40133,5575,5433.0,5250.0,5409.0,6447.0,7269.0
40135,10017,11374.0,10848.0,12360.0,12041.0,13017.0
40137,12173,12822.0,13323.0,12308.0,15304.0,15974.0
40139,3676,5551.0,5812.0,6034.0,5810.0,6241.0
40143,210820,211409.0,215279.0,224321.0,242833.0,242629.0
40145,24456,24570.0,26636.0,25660.0,27335.0,30147.0
40147,15625,15507.0,16473.0,16650.0,17792.0,18135.0
40153,5277,6617.0,5338.0,5758.0,7716.0,7725.0
41003,31043,32041.0,32898.0,34934.0,35127.0,35613.0
41005,136982,138607.0,140697.0,140293.0,153163.0,153882.0
41007,11945,12023.0,13786.0,13688.0,16109.0,17715.0
41009,16070,16710.0,16852.0,17754.0,17919.0,20199.0
41011,19465,21404.0,22384.0,23259.0,23971.0,26333.0
41013,6891,8655.0,8169.0,8527.0,8063.0,11293.0
41015,7969,6139.0,8177.0,9450.0,9273.0,10695.0
41017,60767,66733.0,70278.0,70020.0,77851.0,78948.0
41019,35333,36520.0,37877.0,40210.0,39821.0,41559.0
41027,7307,6950.0,7273.0,6949.0,8233.0,9028.0
41029,73300,75678.0,76816.0,74021.0,79450.0,84381.0
41031,6664,7004.0,7612.0,8136.0,7827.0,8615.0
41033,27333,28531.0,29715.0,29982.0,32285.0,33435.0
41035,19529,21958.0,22135.0,23492.0,24517.0,24862.0
41039,122217,129470.0,138334.0,137877.0,147182.0,145054.0
41041,14805,17802.0,18359.0,18410.0,18937.0,21894.0
41043,37366,39226.0,41255.0,43901.0,46119.0,46228.0
41045,7089,7208.0,7484.0,8273.0,8656.0,9360.0
41047,95982,101384.0,102302.0,107914.0,113469.0,117275.0
41051,278016,287928.0,296156.0,306586.0,322865.0,321311.0
41053,24725,24733.0,28343.0,26845.0,30336.0,29957.0
41057,7981,9593.0,9491.0,8912.0,11136.0,11519.0
41059,20609,21243.0,21109.0,23027.0,21324.0,24985.0
41061,8068,8132.0,9774.0,9362.0,8144.0,9098.0
41065,8198,7611.0,7911.0,8518.0,9085.0,8668.0
41067,192678,201321.0,208240.0,205045.0,220126.0,225702.0
41071,28931,31035.0,30944.0,31784.0,35092.0,35505.0
42001,30010,30962.0,33163.0,32554.0,34389.0,35247.0
42003,435845,448531.0,467534.0,480643.0,490868.0,480076.0
42005,18461,19519.0,21200.0,22846.0,22286.0,24045.0
42007,52694,56333.0,60394.0,58884.0,61694.0,64253.0
42009,13892,13682.0,14909.0,16655.0,15257.0,16413.0
42011,124404,128848.0,129236.0,129220.0,144029.0,143392.0
42013,37813,41618.0,41176.0,43710.0,42217.0,44531.0
42015,19371,19010.0,20468.0,21182.0,19998.0,20343.0
42017,203416,211130.0,214718.0,218850.0,231186.0,236210.0
42019,63403,64205.0,66371.0,66107.0,72640.0,72823.0
42021,41531,43445.0,43357.0,45633.0,47057.0,46474.0
42025,20844,20760.0,20603.0,22387.0,24037.0,24563.0
42027,48849,48203.0,49169.0,48662.0,49488.0,52663.0
42029,161842,167035.0,172836.0,176697.0,189671.0,193190.0
42031,11959,11431.0,12315.0,13027.0,11297.0,13048.0
42033,20575,20852.0,24729.0,24051.0,25576.0,26891.0
42035,11053,10317.0,11717.0,11743.0,11668.0,13367.0
42037,20395,21509.0,20825.0,20989.0,21682.0,22843.0
42039,25663,26557.0,28073.0,28527.0,27397.0,29443.0
42041,80581,84136.0,87872.0,88628.0,95892.0,97721.0
42043,91686,89488.0,92363.0,95999.0,105887.0,110626.0
42045,173147,179016.0,181703.0,185820.0,202533.0,200046.0
42047,10570,10374.0,11119.0,11515.0,10931.0,12369.0
42049,85945,88427.0,91253.0,91163.0,95424.0,98249.0
42051,39627,40881.0,42748.0,42575.0,46737.0,46358.0
42055,46784,49497.0,47604.0,51525.0,53913.0,56823.0
42059,10678,10906.0,10902.0,11636.0,11356.0,12243.0
42061,10577,12136.0,13137.0,13448.0,12615.0,14201.0
42063,24617,25246.0,25832.0,23266.0,25910.0,25155.0
42065,12765,12243.0,14168.0,14187.0,14046.0,15592.0
42067,6320,6502.0,7325.0,7172.0,6786.0,7731.0
42069,64252,68701.0,72793.0,75148.0,76436.0,79171.0
42071,153385,153742.0,162737.0,169764.0,182228.0,185662.0
42073,26351,29326.0,30908.0,30731.0,31076.0,30613.0
42075,41259,42315.0,46606.0,43818.0,47712.0,48017.0
42077,112675,116989.0,117228.0,118108.0,122227.0,128646.0
42079,91222,99161.0,103496.0,108382.0,115551.0,119216.0
42081,35571,37253.0,36172.0,36312.0,40614.0,40936.0
